idFrame,idFrameElement,frameName,FrameElementName,coreType
1140,10825,Level_of_light,Descriptor,cty_extra-thematic
120,1443,Light_movement,Degree,cty_peripheral
120,1444,Light_movement,Depictive,cty_extra-thematic
120,1445,Light_movement,Manner,cty_peripheral
120,1446,Light_movement,Result,cty_extra-thematic
120,1447,Light_movement,Emitter,cty_core
120,1448,Light_movement,Source,cty_core
120,1449,Light_movement,Beam,cty_core
120,1450,Light_movement,Path,cty_core
120,1451,Light_movement,Goal,cty_core
103,1280,Likelihood,Hypothetical_event,cty_core
103,1281,Likelihood,Explanation,cty_extra-thematic
103,1282,Likelihood,Degree,cty_peripheral
103,1283,Likelihood,Place,cty_peripheral
103,1284,Likelihood,Time,cty_peripheral
103,1285,Likelihood,Circumstances,cty_extra-thematic
1143,10842,Limitation,Entity,cty_core
1143,10843,Limitation,Degree,cty_peripheral
1142,10831,Limiting,Agent,cty_core
1142,10832,Limiting,Cause,cty_core
1142,10833,Limiting,Range_of_options,cty_core
1142,10834,Limiting,Degree,cty_peripheral
1142,10835,Limiting,Characteristic,cty_core
1142,10836,Limiting,Time,cty_peripheral
1142,10837,Limiting,Duration,cty_peripheral
1142,10838,Limiting,Manner,cty_peripheral
1142,10839,Limiting,Place,cty_peripheral
1142,10840,Limiting,Means,cty_peripheral
1142,10841,Limiting,Purpose,cty_peripheral
375,3853,Linguistic_meaning,Form,cty_core
375,3854,Linguistic_meaning,Meaning,cty_core
375,3855,Linguistic_meaning,Textual_location,cty_extra-thematic
375,3856,Linguistic_meaning,Referent,cty_core
375,3857,Linguistic_meaning,Degree,cty_extra-thematic
1048,9977,Living_conditions,Experiencer,cty_core
1048,9978,Living_conditions,Condition,cty_core
1048,9979,Living_conditions,Place,cty_peripheral
1048,9980,Living_conditions,Time,cty_peripheral
1048,9981,Living_conditions,Duration,cty_peripheral
953,9355,Location_in_time,Relative_time,cty_peripheral
953,9356,Location_in_time,Name,cty_peripheral
953,9357,Location_in_time,Whole,cty_peripheral
953,9358,Location_in_time,Focal_time,cty_core
953,9359,Location_in_time,Salient_event,cty_extra-thematic
953,9360,Location_in_time,Descriptor,cty_extra-thematic
96,1194,Location_of_light,Degree,cty_peripheral
96,1195,Location_of_light,Depictive,cty_extra-thematic
96,1196,Location_of_light,Manner,cty_peripheral
96,1197,Location_of_light,Figure,cty_core
96,1198,Location_of_light,Ground,cty_core
96,1199,Location_of_light,Result,cty_extra-thematic
96,1200,Location_of_light,Cause_of_shine,cty_extra-thematic
96,1201,Location_of_light,Light,cty_core
96,1202,Location_of_light,Duration,cty_peripheral
96,1203,Location_of_light,Place,cty_peripheral
96,1204,Location_of_light,Time,cty_peripheral
1207,11322,Location_on_path,Ground,cty_core
1207,11323,Location_on_path,Figure,cty_core
1207,11324,Location_on_path,Distance,cty_extra-thematic
1207,11325,Location_on_path,Direction,cty_extra-thematic
1207,11326,Location_on_path,Time,cty_peripheral
1207,11327,Location_on_path,Figures,cty_core-unexpressed
1207,11328,Location_on_path,Deixis,cty_extra-thematic
1207,11329,Location_on_path,Accessibility,cty_extra-thematic
1207,11330,Location_on_path,Directness,cty_extra-thematic
1207,11331,Location_on_path,Temporal_profile,cty_extra-thematic
1207,11332,Location_on_path,Region_quantification,cty_extra-thematic
1207,11333,Location_on_path,Profiled_region,cty_core
1162,10982,Locative_scenario,Figure,cty_core
1162,10983,Locative_scenario,Ground,cty_core
1162,10984,Locative_scenario,Figures,cty_core
1162,10985,Locative_scenario,Profiled_region,cty_core-unexpressed
856,8435,Lodging_scenario,Host,cty_core
856,8436,Lodging_scenario,Lodger,cty_core
856,8437,Lodging_scenario,Time,cty_peripheral
856,8438,Lodging_scenario,Place,cty_peripheral
856,8439,Lodging_scenario,Residence,cty_core
184,2024,Lose_possession,Place,cty_peripheral
184,2025,Lose_possession,Explanation,cty_extra-thematic
184,2026,Lose_possession,Time,cty_peripheral
184,2027,Lose_possession,Donor,cty_core
184,2028,Lose_possession,Theme,cty_core
184,2029,Lose_possession,Purpose,cty_extra-thematic
184,2030,Lose_possession,Recipient,cty_core
190,2077,Lose_possession_scenario,Donor,cty_core
190,2078,Lose_possession_scenario,Theme,cty_core
966,9450,Losing,Owner,cty_core
966,9451,Losing,Possession,cty_core
966,9452,Losing,Time,cty_peripheral
966,9453,Losing,Place,cty_peripheral
966,9454,Losing,Means,cty_peripheral
966,9455,Losing,Explanation,cty_extra-thematic
494,4991,Losing_it,Protagonist,cty_core
494,4992,Losing_it,Action,cty_core
494,4993,Losing_it,Degree,cty_peripheral
494,4994,Losing_it,Manner,cty_peripheral
494,4995,Losing_it,Affected_party,cty_extra-thematic
494,4996,Losing_it,Explanation,cty_extra-thematic
965,9441,Losing_someone,Sufferer,cty_core
965,9442,Losing_someone,Deceased,cty_core
965,9443,Losing_someone,Place,cty_peripheral
965,9444,Losing_someone,Time,cty_peripheral
965,9445,Losing_someone,Explanation,cty_extra-thematic
965,9446,Losing_someone,Manner,cty_peripheral
965,9447,Losing_someone,Timespan,cty_peripheral
965,9448,Losing_someone,Duration,cty_peripheral
965,9449,Losing_someone,Frequency,cty_peripheral
967,9456,Losing_track_of,Perceiver,cty_core
967,9457,Losing_track_of,Theme,cty_core
967,9458,Losing_track_of,Time,cty_peripheral
967,9459,Losing_track_of,Place,cty_peripheral
967,9460,Losing_track_of,Explanation,cty_extra-thematic
969,9466,Losing_track_of_perceiver,Theme,cty_core
969,9467,Losing_track_of_perceiver,Perceiver,cty_core
969,9468,Losing_track_of_perceiver,Place,cty_peripheral
969,9469,Losing_track_of_perceiver,Time,cty_peripheral
969,9470,Losing_track_of_perceiver,Explanation,cty_extra-thematic
968,9461,Losing_track_of_theme,Perceiver,cty_core
968,9462,Losing_track_of_theme,Theme,cty_core
968,9463,Losing_track_of_theme,Place,cty_peripheral
968,9464,Losing_track_of_theme,Time,cty_peripheral
968,9465,Losing_track_of_theme,Explanation,cty_extra-thematic
809,7982,Luck,State_of_affairs,cty_core
809,7983,Luck,Protagonist,cty_core
809,7984,Luck,Descriptor,cty_extra-thematic
809,7985,Luck,Role,cty_core
809,7986,Luck,Time,cty_peripheral
809,7987,Luck,Degree,cty_peripheral
809,7988,Luck,Place,cty_peripheral
1462,13281,Machinery,Machinery,cty_core
1462,13282,Machinery,Sector,cty_peripheral
1462,13283,Machinery,Creator,cty_peripheral
1462,13284,Machinery,Material,cty_peripheral
1462,13285,Machinery,Name,cty_peripheral
1462,13286,Machinery,Time_of_creation,cty_peripheral
1462,13287,Machinery,Type,cty_peripheral
1462,13288,Machinery,Use,cty_peripheral
529,5264,Make_acquaintance,Time,cty_peripheral
529,5265,Make_acquaintance,Place,cty_peripheral
529,5266,Make_acquaintance,Individuals,cty_core
529,5267,Make_acquaintance,Context,cty_peripheral
529,5268,Make_acquaintance,Individual_1,cty_core
529,5269,Make_acquaintance,Individual_2,cty_core
529,5270,Make_acquaintance,Intermediary,cty_extra-thematic
529,5271,Make_acquaintance,Explanation,cty_extra-thematic
529,5272,Make_acquaintance,Iterations,cty_extra-thematic
529,5273,Make_acquaintance,Depictive,cty_extra-thematic
529,5274,Make_acquaintance,Particular_iteration,cty_extra-thematic
616,6017,Make_agreement_on_action,Party_1,cty_core
616,6018,Make_agreement_on_action,Party_2,cty_core
616,6019,Make_agreement_on_action,Obligation,cty_core
616,6020,Make_agreement_on_action,Topic,cty_core
616,6021,Make_agreement_on_action,Medium,cty_peripheral
616,6022,Make_agreement_on_action,Manner,cty_peripheral
616,6023,Make_agreement_on_action,Parties,cty_core
616,6024,Make_agreement_on_action,Place,cty_peripheral
616,6025,Make_agreement_on_action,Time,cty_peripheral
616,6026,Make_agreement_on_action,Descriptor,cty_extra-thematic
227,2406,Make_cognitive_connection,Concept_1,cty_core
227,2407,Make_cognitive_connection,Concept_2,cty_core
227,2408,Make_cognitive_connection,Evidence,cty_peripheral
227,2409,Make_cognitive_connection,Cognizer,cty_core
227,2410,Make_cognitive_connection,Concepts,cty_core
227,2411,Make_cognitive_connection,Frequency,cty_extra-thematic
227,2412,Make_cognitive_connection,Time,cty_peripheral
227,2413,Make_cognitive_connection,Place,cty_peripheral
227,2414,Make_cognitive_connection,Circumstances,cty_extra-thematic
1129,10729,Make_compromise,Party_1,cty_core
1129,10730,Make_compromise,Party_2,cty_core
1129,10731,Make_compromise,Obligation,cty_core
1129,10732,Make_compromise,Topic,cty_core
1129,10733,Make_compromise,Medium,cty_peripheral
1129,10734,Make_compromise,Manner,cty_peripheral
1129,10735,Make_compromise,Parties,cty_core
1129,10736,Make_compromise,Place,cty_peripheral
1129,10737,Make_compromise,Time,cty_peripheral
1129,10738,Make_compromise,Descriptor,cty_extra-thematic
1129,10739,Make_compromise,Purpose,cty_peripheral
63,827,Make_noise,Sound_source,cty_core
63,828,Make_noise,Explanation,cty_extra-thematic
63,829,Make_noise,Sound,cty_core
63,830,Make_noise,Manner,cty_peripheral
63,831,Make_noise,Location_of_protagonist,cty_extra-thematic
63,832,Make_noise,Degree,cty_peripheral
63,833,Make_noise,Depictive,cty_extra-thematic
63,834,Make_noise,Internal_cause,cty_extra-thematic
63,835,Make_noise,Subregion,cty_extra-thematic
63,836,Make_noise,Addressee,cty_extra-thematic
63,837,Make_noise,Noisy_event,cty_core
63,838,Make_noise,Path,cty_extra-thematic
63,839,Make_noise,Place,cty_peripheral
63,840,Make_noise,Circumstances,cty_extra-thematic
63,841,Make_noise,Time,cty_peripheral
63,842,Make_noise,Iterations,cty_extra-thematic
63,843,Make_noise,Particular_iteration,cty_extra-thematic
1183,11153,Making_arrangements,Agent,cty_core
1183,11154,Making_arrangements,Event,cty_core
1183,11155,Making_arrangements,Beneficiary,cty_extra-thematic
1183,11156,Making_arrangements,Frequency,cty_extra-thematic
1183,11157,Making_arrangements,Manner,cty_peripheral
1183,11158,Making_arrangements,Means,cty_peripheral
1183,11159,Making_arrangements,Place,cty_peripheral
1183,11160,Making_arrangements,Purpose,cty_peripheral
1183,11161,Making_arrangements,Explanation,cty_extra-thematic
1183,11162,Making_arrangements,Scheduled_time,cty_core
1183,11163,Making_arrangements,Time,cty_peripheral
462,4707,Making_faces,Agent,cty_core
462,4708,Making_faces,Internal_cause,cty_peripheral
462,4709,Making_faces,Body_part,cty_core
462,4710,Making_faces,Degree,cty_peripheral
462,4711,Making_faces,Manner,cty_peripheral
462,4712,Making_faces,Intended_perceiver,cty_extra-thematic
462,4713,Making_faces,Time,cty_peripheral
462,4714,Making_faces,Location_of_protagonist,cty_extra-thematic
462,4715,Making_faces,Path_of_gaze,cty_extra-thematic
462,4716,Making_faces,Cognate_event,cty_extra-thematic
462,4717,Making_faces,Depictive,cty_extra-thematic
462,4718,Making_faces,External_cause,cty_peripheral
85,1066,Manipulate_into_doing,Manipulator,cty_core
85,1067,Manipulate_into_doing,Victim,cty_core
85,1068,Manipulate_into_doing,Resulting_action,cty_core
85,1069,Manipulate_into_doing,Degree,cty_extra-thematic
85,1070,Manipulate_into_doing,Means,cty_peripheral
85,1071,Manipulate_into_doing,Goods,cty_core
85,1072,Manipulate_into_doing,Instrument,cty_peripheral
85,1073,Manipulate_into_doing,Purpose,cty_peripheral
85,1074,Manipulate_into_doing,Time,cty_peripheral
85,1075,Manipulate_into_doing,Place,cty_peripheral
85,1076,Manipulate_into_doing,Manner,cty_peripheral
949,9319,Manipulate_into_shape,Agent,cty_core
949,9320,Manipulate_into_shape,Instrument,cty_peripheral
949,9321,Manipulate_into_shape,Place,cty_peripheral
949,9322,Manipulate_into_shape,Purpose,cty_peripheral
949,9323,Manipulate_into_shape,Time,cty_peripheral
949,9324,Manipulate_into_shape,Means,cty_peripheral
949,9325,Manipulate_into_shape,Explanation,cty_extra-thematic
949,9326,Manipulate_into_shape,Theme,cty_core
949,9327,Manipulate_into_shape,Manner,cty_peripheral
949,9328,Manipulate_into_shape,Locus,cty_extra-thematic
949,9329,Manipulate_into_shape,Resultant_configuration,cty_peripheral
12,155,Manipulation,Agent,cty_core
12,156,Manipulation,Entity,cty_core
12,157,Manipulation,Locus,cty_extra-thematic
12,158,Manipulation,Bodypart_of_agent,cty_core
12,159,Manipulation,Duration,cty_peripheral
12,160,Manipulation,Manner,cty_peripheral
12,161,Manipulation,Result,cty_extra-thematic
12,162,Manipulation,Time,cty_peripheral
12,163,Manipulation,Purpose,cty_peripheral
12,164,Manipulation,Instrument,cty_peripheral
12,165,Manipulation,Means,cty_peripheral
12,166,Manipulation,Place,cty_peripheral
12,167,Manipulation,Depictive,cty_extra-thematic
12,168,Manipulation,Explanation,cty_extra-thematic
12,169,Manipulation,Particular_iteration,cty_extra-thematic
1047,9971,Manner,Comparison_event,cty_core
1047,9972,Manner,Salient_entity,cty_core
1047,9973,Manner,Manner,cty_core
1047,9974,Manner,Manner_descriptor,cty_core
1047,9975,Manner,Foreground_event,cty_extra-thematic
1047,9976,Manner,Comparison_activity,cty_core
1046,9962,Manner_of_life,Experiencer,cty_core
1046,9963,Manner_of_life,Lifestyle,cty_core
1046,9965,Manner_of_life,Time,cty_peripheral
1046,9966,Manner_of_life,Degree,cty_peripheral
1046,9968,Manner_of_life,Place,cty_peripheral
1046,9969,Manner_of_life,Domain,cty_peripheral
1046,9970,Manner_of_life,Descriptor,cty_peripheral
1046,13838,Manner_of_life,Manner,cty_core
377,3868,Manufacturing,Producer,cty_core
377,3869,Manufacturing,Product,cty_core
377,3870,Manufacturing,Resource,cty_peripheral
377,3871,Manufacturing,Place,cty_peripheral
377,3872,Manufacturing,Time,cty_peripheral
377,3873,Manufacturing,Factory,cty_core
377,3874,Manufacturing,Consumer,cty_peripheral
377,3875,Manufacturing,Depictive,cty_extra-thematic
377,3876,Manufacturing,Instrument,cty_peripheral
377,3877,Manufacturing,Manner,cty_peripheral
377,3878,Manufacturing,Means,cty_peripheral
377,3879,Manufacturing,Purpose,cty_peripheral
377,3880,Manufacturing,Circumstances,cty_extra-thematic
377,3881,Manufacturing,Frequency,cty_extra-thematic
377,3882,Manufacturing,Locus,cty_extra-thematic
693,6772,Margin_of_resolution,Outcome,cty_core
693,6773,Margin_of_resolution,Margin,cty_core
693,6774,Margin_of_resolution,Degree,cty_core
693,6775,Margin_of_resolution,Circumstances,cty_extra-thematic
693,6776,Margin_of_resolution,Value,cty_core-unexpressed
259,2747,Mass_motion,Mass_theme,cty_core
259,2748,Mass_motion,Degree,cty_peripheral
259,2749,Mass_motion,Area,cty_core
259,2750,Mass_motion,Time,cty_peripheral
259,2751,Mass_motion,Speed,cty_peripheral
259,2752,Mass_motion,Source,cty_core
259,2753,Mass_motion,Path,cty_core
259,2754,Mass_motion,Goal,cty_core
259,2755,Mass_motion,Duration,cty_peripheral
259,2756,Mass_motion,Distance,cty_peripheral
259,2757,Mass_motion,Mode_of_transportation,cty_peripheral
259,2758,Mass_motion,Manner,cty_peripheral
259,2759,Mass_motion,Place,cty_peripheral
259,2760,Mass_motion,Direction,cty_core
259,2761,Mass_motion,Purpose,cty_peripheral
232,2453,Materials_used_in_healthcare,Purpose,cty_peripheral
232,2454,Materials_used_in_healthcare,Instrument,cty_core
1147,10863,Mathematical_relationship,Expression_1,cty_core
1147,10864,Mathematical_relationship,Expression_2,cty_core
1147,10865,Mathematical_relationship,Type,cty_peripheral
800,7913,Means,Agent,cty_core
800,7914,Means,Means,cty_core
800,7915,Means,Purpose,cty_core
800,7916,Means,Descriptor,cty_extra-thematic
800,7917,Means,Time,cty_peripheral
1292,12019,Means_of_transportation,Tourist,cty_peripheral
1292,12020,Means_of_transportation,Means_of_transportation,cty_core
1292,12021,Means_of_transportation,Place,cty_peripheral
1292,12023,Means_of_transportation,Type,cty_peripheral
486,4937,Measurable_attributes,Entity,cty_core
486,4938,Measurable_attributes,Attribute,cty_core-unexpressed
486,4939,Measurable_attributes,Value,cty_core-unexpressed
486,4940,Measurable_attributes,Degree,cty_core
486,4941,Measurable_attributes,Time,cty_extra-thematic
486,4942,Measurable_attributes,Circumstances,cty_extra-thematic
772,7624,Measures,Count,cty_core
772,7625,Measures,Unit,cty_core
772,7626,Measures,Entity,cty_core
772,7627,Measures,Attribute,cty_core-unexpressed
142,1611,Measure_area,Unit,cty_core
142,1612,Measure_area,Area,cty_core
142,1613,Measure_area,Count,cty_core
142,1614,Measure_area,Occupant,cty_core
467,4776,Measure_by_action,Entity,cty_core
467,4777,Measure_by_action,Event,cty_core
467,4778,Measure_by_action,Count,cty_peripheral
467,4779,Measure_by_action,Particular_iteration,cty_extra-thematic
201,2173,Measure_duration,Count,cty_core
201,2174,Measure_duration,Unit,cty_core
201,2175,Measure_duration,Process,cty_core
201,2176,Measure_duration,Agent,cty_extra-thematic
135,1585,Measure_mass,Count,cty_core
135,1586,Measure_mass,Unit,cty_core
135,1587,Measure_mass,Stuff,cty_core
140,1603,Measure_of_distance_and_length,Count,cty_core
140,1604,Measure_of_distance_and_length,Stuff,cty_core
140,1605,Measure_of_distance_and_length,Unit,cty_core
140,1606,Measure_of_distance_and_length,Dimension,cty_peripheral
773,7628,Measure_scenario,Entity,cty_core
773,7629,Measure_scenario,Attribute,cty_core
773,7630,Measure_scenario,Value,cty_core
773,7631,Measure_scenario,Degree,cty_core
773,7632,Measure_scenario,Time,cty_extra-thematic
773,7633,Measure_scenario,Circumstances,cty_extra-thematic
773,7634,Measure_scenario,Unit,cty_core
773,7635,Measure_scenario,Count,cty_core
141,1607,Measure_volume,Count,cty_core
141,1608,Measure_volume,Stuff,cty_core
141,1609,Measure_volume,Unit,cty_core
141,1610,Measure_volume,Size,cty_peripheral
215,2275,Medical_conditions,Patient,cty_core
215,2276,Medical_conditions,Body_part,cty_peripheral
215,2277,Medical_conditions,Cause,cty_peripheral
215,2278,Medical_conditions,Symptom,cty_peripheral
215,2279,Medical_conditions,Name,cty_extra-thematic
215,2280,Medical_conditions,Ailment,cty_core
215,2281,Medical_conditions,Degree,cty_peripheral
215,2282,Medical_conditions,Place,cty_peripheral
215,13458,Medical_conditions,Description,cty_peripheral
215,13818,Medical_conditions,Duration,cty_peripheral
1138,10807,Medical_interaction_scenario,Healthcare_professional,cty_core
1138,10808,Medical_interaction_scenario,Affliction,cty_core
1138,10809,Medical_interaction_scenario,Body_system,cty_peripheral
1138,10810,Medical_interaction_scenario,Healthcare_center,cty_peripheral
1138,10811,Medical_interaction_scenario,Patient,cty_core
1155,10930,Medical_intervention,Intervention,cty_core
1155,10931,Medical_intervention,Result,cty_core
1155,10932,Medical_intervention,Health_condition,cty_core
1155,10933,Medical_intervention,Patient,cty_peripheral
1155,10934,Medical_intervention,Side_effects,cty_peripheral
1155,10935,Medical_intervention,Extent,cty_peripheral
1155,10936,Medical_intervention,Frequency_of_success,cty_peripheral
1155,10937,Medical_intervention,Healthcare_professional,cty_core
1155,13616,Medical_intervention,Time,cty_peripheral
230,2437,Medical_professionals,Type,cty_peripheral
230,2438,Medical_professionals,Professional,cty_core
230,2439,Medical_professionals,Affliction,cty_peripheral
230,2440,Medical_professionals,Body_system,cty_peripheral
230,2441,Medical_professionals,Age,cty_peripheral
230,2442,Medical_professionals,Compensation,cty_peripheral
230,2443,Medical_professionals,Contract_basis,cty_peripheral
230,2444,Medical_professionals,Employer,cty_peripheral
230,2445,Medical_professionals,Ethnicity,cty_peripheral
230,2446,Medical_professionals,Place_of_employment,cty_peripheral
230,2447,Medical_professionals,Rank,cty_peripheral
230,2448,Medical_professionals,Origin,cty_peripheral
231,2449,Medical_specialties,Specialty,cty_core
231,2450,Medical_specialties,Type,cty_peripheral
231,2451,Medical_specialties,Body_system,cty_peripheral
231,2452,Medical_specialties,Affliction,cty_peripheral
1466,13304,Medicines,fe_Medicamento,cty_core
1466,13305,Medicines,fe_Medicamentos_Descritor,cty_peripheral
1466,13306,Medicines,fe_Medicamentos_Tipo,cty_peripheral
1466,13307,Medicines,fe_Medicamentos_Propósito,cty_peripheral
1466,13308,Medicines,fe_Medicamentos_Dosagem,cty_peripheral
1466,13309,Medicines,fe_Medicamentos_Modo_de_administração ,cty_peripheral
885,8658,Medium,Text,cty_core
885,8659,Medium,Item,cty_core
885,8660,Medium,Frequency,cty_peripheral
885,8661,Medium,Time,cty_peripheral
979,9535,Meet_specifications,Agent,cty_core
979,9536,Meet_specifications,Entity,cty_core
979,9537,Meet_specifications,Event,cty_core
979,9538,Meet_specifications,Standard,cty_core
979,9539,Meet_specifications,Manner,cty_peripheral
979,9540,Meet_specifications,Means,cty_peripheral
979,9541,Meet_specifications,Time,cty_peripheral
979,9542,Meet_specifications,Degree,cty_peripheral
982,9554,Meet_with,Party_1,cty_core
982,9555,Meet_with,Party_2,cty_core
982,9556,Meet_with,Purpose,cty_peripheral
982,9557,Meet_with,Place,cty_peripheral
982,9558,Meet_with,Time,cty_peripheral
982,9559,Meet_with,Means,cty_peripheral
982,9560,Meet_with,Manner,cty_peripheral
982,13834,Meet_with,Topic,cty_extra-thematic
976,9520,Meet_with_response,Trigger,cty_core
976,9521,Meet_with_response,Response,cty_core
976,9522,Meet_with_response,Manner,cty_peripheral
976,9523,Meet_with_response,Place,cty_peripheral
976,9524,Meet_with_response,Time,cty_peripheral
511,5107,Membership,Member,cty_core
511,5108,Membership,Group,cty_core
511,5109,Membership,Standing,cty_peripheral
511,5110,Membership,Manner,cty_peripheral
511,5111,Membership,Time,cty_peripheral
511,5112,Membership,Place,cty_peripheral
1112,10531,Member_of_military,Origin,cty_peripheral
1112,10532,Member_of_military,Person,cty_core
1112,10533,Member_of_military,Persistent_characteristic,cty_extra-thematic
1112,10534,Member_of_military,Descriptor,cty_extra-thematic
1112,10535,Member_of_military,Age,cty_peripheral
1112,10536,Member_of_military,Ethnicity,cty_peripheral
1112,10537,Member_of_military,Context_of_acquaintance,cty_extra-thematic
1112,10538,Member_of_military,Rank,cty_peripheral
1112,10539,Member_of_military,Place_of_employment,cty_peripheral
1112,10540,Member_of_military,Loyal_side,cty_peripheral
1112,10541,Member_of_military,Type,cty_peripheral
1112,10542,Member_of_military,Compensation,cty_peripheral
1112,10543,Member_of_military,Contract_basis,cty_peripheral
1112,10544,Member_of_military,Military_organization,cty_peripheral
541,5377,Memorization,Cognizer,cty_core
541,5378,Memorization,Pattern,cty_core
541,5379,Memorization,Time,cty_peripheral
541,5380,Memorization,Place,cty_peripheral
541,5381,Memorization,Manner,cty_peripheral
541,5382,Memorization,Completeness,cty_peripheral
541,5383,Memorization,Means,cty_peripheral
541,5384,Memorization,Purpose,cty_peripheral
124,1476,Memory,Cognizer,cty_core
124,1477,Memory,Content,cty_core
124,1478,Memory,Topic,cty_core
124,1479,Memory,Degree,cty_peripheral
124,1480,Memory,Depictive,cty_extra-thematic
124,1481,Memory,Manner,cty_peripheral
124,1482,Memory,Means,cty_peripheral
124,1483,Memory,Result,cty_extra-thematic
124,1484,Memory,Duration,cty_peripheral
124,1485,Memory,Place,cty_peripheral
124,1486,Memory,Explanation,cty_extra-thematic
124,1487,Memory,Time,cty_peripheral
124,1488,Memory,Experience,cty_extra-thematic
124,1489,Memory,Circumstances,cty_extra-thematic
778,7676,Mental_activity,Sentient_entity,cty_core
778,7677,Mental_activity,Content,cty_core
778,7678,Mental_activity,Evidence,cty_extra-thematic
778,7679,Mental_activity,Topic,cty_core
778,7680,Mental_activity,Degree,cty_extra-thematic
778,7681,Mental_activity,Manner,cty_peripheral
778,7682,Mental_activity,Expressor,cty_core
778,7683,Mental_activity,Role,cty_peripheral
778,7684,Mental_activity,Paradigm,cty_extra-thematic
778,7685,Mental_activity,Time,cty_peripheral
24,292,Mental_property,Protagonist,cty_core
24,293,Mental_property,Behavior,cty_core
24,294,Mental_property,Practice,cty_core
24,295,Mental_property,Degree,cty_peripheral
24,296,Mental_property,Manner,cty_peripheral
24,297,Mental_property,Domain,cty_extra-thematic
24,298,Mental_property,Judge,cty_peripheral
913,8947,Mental_stimulus_exp_focus,Experiencer,cty_core
913,8948,Mental_stimulus_exp_focus,Topic,cty_core
913,8949,Mental_stimulus_exp_focus,Stimulus,cty_core
913,8950,Mental_stimulus_exp_focus,Degree,cty_peripheral
913,8951,Mental_stimulus_exp_focus,Empathy_target,cty_extra-thematic
913,8952,Mental_stimulus_exp_focus,Explanation,cty_extra-thematic
913,8953,Mental_stimulus_exp_focus,Circumstances,cty_extra-thematic
913,8954,Mental_stimulus_exp_focus,State,cty_core
913,8955,Mental_stimulus_exp_focus,Parameter,cty_peripheral
913,8956,Mental_stimulus_exp_focus,Manner,cty_peripheral
913,8957,Mental_stimulus_exp_focus,Time,cty_peripheral
913,8958,Mental_stimulus_exp_focus,Expressor,cty_core
913,8959,Mental_stimulus_exp_focus,Duration,cty_peripheral
915,8970,Mental_stimulus_stimulus_focus,Experiencer,cty_core
915,8971,Mental_stimulus_stimulus_focus,Stimulus,cty_core
915,8972,Mental_stimulus_stimulus_focus,Degree,cty_peripheral
915,8973,Mental_stimulus_stimulus_focus,Empathy_target,cty_extra-thematic
915,8974,Mental_stimulus_stimulus_focus,Explanation,cty_extra-thematic
915,8975,Mental_stimulus_stimulus_focus,Circumstances,cty_extra-thematic
915,8976,Mental_stimulus_stimulus_focus,Parameter,cty_peripheral
915,8977,Mental_stimulus_stimulus_focus,Manner,cty_peripheral
915,8978,Mental_stimulus_stimulus_focus,Time,cty_peripheral
915,8979,Mental_stimulus_stimulus_focus,Frequency,cty_extra-thematic
932,9201,Mention,Communicator,cty_core
932,9202,Mention,Addressee,cty_extra-thematic
932,9203,Mention,Message,cty_core
932,9204,Mention,Medium,cty_core
932,9205,Mention,Depictive,cty_extra-thematic
932,9206,Mention,Manner,cty_peripheral
932,9207,Mention,Means,cty_peripheral
932,9208,Mention,Time,cty_peripheral
932,9209,Mention,Duration,cty_extra-thematic
932,9210,Mention,Iterations,cty_extra-thematic
932,9211,Mention,Particular_iteration,cty_extra-thematic
932,9212,Mention,Frequency,cty_extra-thematic
932,9213,Mention,Specified_content,cty_core
932,9214,Mention,Containing_event,cty_extra-thematic
932,9215,Mention,Circumstances,cty_extra-thematic
932,9216,Mention,Place,cty_peripheral
932,9217,Mention,Purpose,cty_peripheral
672,6560,Military,Force,cty_core
672,6561,Military,Possessor,cty_core
672,6562,Military,Descriptor,cty_peripheral
672,6563,Military,Members,cty_peripheral
672,6564,Military,Domain,cty_peripheral
672,6565,Military,Goal,cty_peripheral
672,6566,Military,Period_of_existence,cty_peripheral
1118,10598,Military_operation,Force,cty_core
1118,10599,Military_operation,Possessor,cty_peripheral
1118,10600,Military_operation,Area,cty_core
1118,10601,Military_operation,Opponent,cty_core
1118,10602,Military_operation,Time,cty_peripheral
1118,10603,Military_operation,Duration,cty_peripheral
1118,10604,Military_operation,Manner,cty_peripheral
1118,10605,Military_operation,Means,cty_peripheral
1118,10606,Military_operation,Domain,cty_peripheral
1118,10607,Military_operation,Goal,cty_core
1118,10608,Military_operation,Place,cty_peripheral
1002,9664,Mining,Miner,cty_core
1002,9665,Mining,Resource,cty_core
1002,9666,Mining,Place,cty_peripheral
1002,9667,Mining,Means,cty_peripheral
1002,9668,Mining,Outcome,cty_peripheral
1002,9669,Mining,Time,cty_peripheral
533,5306,Misdeed,Wrongdoer,cty_core
533,5307,Misdeed,Misdeed,cty_core
533,5308,Misdeed,Severity,cty_extra-thematic
533,5309,Misdeed,Viewpoint,cty_extra-thematic
533,5310,Misdeed,Time,cty_peripheral
533,5311,Misdeed,Place,cty_peripheral
533,5312,Misdeed,Purpose,cty_peripheral
533,5313,Misdeed,Means,cty_peripheral
533,5314,Misdeed,Manner,cty_peripheral
533,5315,Misdeed,Injured_party,cty_extra-thematic
533,5316,Misdeed,Frequency,cty_extra-thematic
791,7830,Money,Money,cty_core
791,7831,Money,Inherent_purpose,cty_extra-thematic
791,7832,Money,Creator,cty_extra-thematic
791,7833,Money,Time_of_creation,cty_extra-thematic
