HubNode,FrameElements
ClusterHub_1182,Get_document.Accompanying_party;Planning_by_tourist.Accompanying_party;Tourism_scenario_preparation.Accompanying_party;Tourist_service_reserve.Accompanying_party
ClusterHub_1183,Tourism_scenario.Accompanying_party;Travel.Accompanying_party
ClusterHub_1184,Attraction_tourism.Accompanying_party;Touring.Co-participant
ClusterHub_1185,Conduct.Affected_party;Treating_and_mistreating.Affected_party
ClusterHub_1186,Aggregate.Aggregate_property;Cache.Descriptor;Convoy.Aggregate_property;Entourage.Aggregate_property;Store.Descriptor;Team.Aggregate_property
ClusterHub_1187,Commerce_sell.Back;Renting_out.Back
ClusterHub_1188,Request.Beneficiary;Request_entity.Beneficiary
ClusterHub_1189,Burying.Beneficiary;Placing.Beneficiary
ClusterHub_1190,Run_risk.Beneficiary;Wagering.Beneficiary
ClusterHub_1191,Making_arrangements.Beneficiary;Scheduling.Beneficiary
ClusterHub_1192,Mass_motion.Mode_of_transportation;Motion.Carrier;Motion_directional.Carrier
ClusterHub_1193,Deciding.Circumstance;Forgoing.Circumstances;Holding_off_on.Circumstances
ClusterHub_1194,Causation.Circumstances;Cause_to_start.Circumstances;Launch_process.Circumstances
ClusterHub_1195,Being_in_category.Circumstances;Categorization.Circumstances;Communicate_categorization.Circumstances
ClusterHub_1196,Aesthetics.Circumstances;Desirability.Circumstances;Desirable_event.Circumstances;Experiencer_focused_emotion.Circumstances;Mental_stimulus_exp_focus.Circumstances;Social_desirability.Circumstances;Thriving.Circumstances;Tolerating.Circumstances
ClusterHub_1197,Arriving.Circumstances;Cause_to_land.Circumstances;Having_or_lacking_access.Circumstances;Vehicle_landing.Circumstances
ClusterHub_1198,Appointing.Circumstances;Change_of_leadership.Circumstances;Reject_leadership.Circumstances
ClusterHub_1199,Ambient_temperature.Circumstances;Change_of_temperature.Circumstances;Change_position_on_a_scale.Circumstances;Heat_potential.Circumstances;Proliferating_in_number.Circumstances;Temperature.Circumstances
ClusterHub_1200,Cause_bodily_experience.Circumstances;Cause_harm.Circumstances;Violence.Circumstances
ClusterHub_1201,Being_up_to_it.Circumstances;Capability.Circumstances;Capacity.Circumstances;Likelihood.Circumstances;Possibility.Circumstances;Range.Circumstances;Rising_to_a_challenge.Circumstances
ClusterHub_1202,Attempt.Circumstances;Attempt_means.Circumstances;Attempt_suasion.Circumstances;Seeking_to_achieve.Circumstances;Work.Circumstances
ClusterHub_1203,Giving.Circumstances;Offering.Circumstances;Supply.Circumstances;Surrendering_possession.Circumstances
ClusterHub_1204,Activity_ongoing.Circumstances;Activity_resume.Circumstances;Lively_place.Circumstances
ClusterHub_1205,Avoiding.Circumstances;Evading.Circumstances
ClusterHub_1206,Freeing_from_confinement.Circumstances;Releasing.Circumstances
ClusterHub_1207,Cause_change_of_phase.Circumstances;Change_of_phase.Circumstances;Change_of_phase_scenario.Circumstances
ClusterHub_1208,Motion_directional.Circumstances;Precariousness.Situation
ClusterHub_1209,Ineffability.Circumstances;Stimulus_focus.Circumstances
ClusterHub_1210,Run_risk.Circumstances;Wagering.Circumstances 
ClusterHub_1211,Cause_change_of_consistency.Circumstances;Change_of_consistency.Circumstances
ClusterHub_1212,Attack.Circumstances;Counterattack.Circumstances;Invading.Circumstances;Suicide_attack.Circumstances
ClusterHub_1213,Conduct.Circumstances;Treating_and_mistreating.Circumstances
ClusterHub_1214,Circumscribed_existence.Circumstances;Existence.Circumstances;Have_associated.Circumstances
ClusterHub_1215,Cognitive_connection.Circumstances;Make_cognitive_connection.Circumstances;Relating_concepts.Circumstances
ClusterHub_1216,Attention.Circumstances;Emotions_of_mental_activity.Circumstances;Mental_stimulus_stimulus_focus.Circumstances
ClusterHub_1217,Contingency.Circumstances;Needing.Circumstances;Reliance.Circumstances
ClusterHub_1218,Abundance.Circumstances;Age.Circumstances;Aging.Circumstances;Chemical_potency.Circumstances;Difficulty.Circumstances;Dimension.Locus;Fame.Circumstances;Gradable_artistic_quality.Circumstances;Gradable_attributes.Circumstances;Judgment_of_intensity.Circumstances;Margin_of_resolution.Circumstances;Measurable_attributes.Circumstances;Measure_scenario.Circumstances;Obscurity.Circumstances;Obviousness.Circumstances;Prominence.Circumstances;Scarcity.Circumstances;Sharpness.Circumstances;Sound_level.Circumstances;Speed_description.Circumstances;Taking_time.Circumstances;Unemployment_rate.Group
ClusterHub_1219,Detonate_explosive.Circumstances;Using.Circumstances
ClusterHub_1220,Nuclear_process.Circumstances;Undergo_change.Circumstances
ClusterHub_1221,Inspecting.Circumstances;Patrolling.Circumstances
ClusterHub_1222,Intentional_traversing.Circumstances;Quitting_a_place.Circumstances;Setting_out.Circumstances;Traversing.Circumstances
ClusterHub_1223,Delivery.Circumstances;Product_delivery.Circumstances
ClusterHub_1224,Being_necessary.Condition;Being_obligated.Condition;Being_obligatory.Condition;Documents.Specification;Imposing_obligation.Condition;Obligation_scenario.Condition;Required_event.Circumstances
ClusterHub_1225,Getting_vehicle_underway.Circumstances;Vehicle_departure_initial_stage.Circumstances
ClusterHub_1226,Being_in_effect.Circumstances;Enforcing.Circumstances;Execute_plan.Circumstances
ClusterHub_1227,Be_translation_equivalent.Circumstances;Have_as_translation_equivalent.Circumstances;Translating.Circumstances
ClusterHub_1228,Annoyance.Circumstances;Attitude_description.State_of_affairs;Emotion_directed.Circumstances;Emotions.Circumstances;Emotions_by_possibility.Circumstances;Emotions_by_stimulus.Circumstances;Emotions_success_or_failure.Circumstances;Fear.Circumstances;Just_found_out.Circumstances;Others_situation_as_stimulus.Circumstances;Stimulate_emotion.Circumstances
ClusterHub_1229,Container_focused_removing.Circumstances;Emptying.Circumstances;Removing.Circumstances;Removing_scenario.Circumstances
ClusterHub_1230,Legal_rulings.Circumstances;Verdict.Circumstances
ClusterHub_1231,Business_closure.Circumstances;Locale_closure.Circumstances
ClusterHub_1232,Fire_going_out.Circumstances;Putting_out_fire.Circumstances
ClusterHub_1233,Reading_activity.Circumstances;Reading_perception.Circumstances
ClusterHub_1234,Becoming.Circumstances;Transition_to_a_quality.Circumstances
ClusterHub_1235,Departing.Cotheme;Disembarking.Cotheme;Quitting_a_place.Co-participant;Setting_out.Cotheme;Travel.Co-participant
ClusterHub_1236,Getting_vehicle_underway.Co-participant;Vehicle_departure_initial_stage.Co-participant
ClusterHub_1237,Standing_by.Co-participant;Waiting.Co-participant
ClusterHub_1238,Activity_finish.Co-timed_event;Activity_ongoing.Co-timed_event;Activity_start.Co-timed_event;Activity_stop.Co-timed_event;Come_into_effect.Initial_subevent;Halt.Co-timed_event;Process_continue.Next_subevent;Process_start.Initial_subevent
ClusterHub_1239,Cause_to_start.Co-timed_event;Launch_process.Co-timed_event
ClusterHub_1240,Cause_expansion.Co-variable;Expansion.Co-variable
ClusterHub_1241,Cause_to_start.Communicative_force;Launch_process.Communicative_force
ClusterHub_1242,Telling.Communicative_force;Warning.Communicative_force
ClusterHub_1243,Beat_opponent.Communicative_force;Win_prize.Communicative_force
ClusterHub_1244,Desirability.Comparison_set;Social_desirability.Comparison_set
ClusterHub_1245,Beyond_compare.Competitors;Surpassing.Comparison_set
ClusterHub_1246,Ineffability.Comparison_set;Stimulus_focus.Comparison_set
ClusterHub_1247,Records.Data;Text.Subpart;Text_creation.Components;Textual_Genre.Subpart
ClusterHub_1248,Achieving_first.Basis;Building.Components;Cooking_creation.Ingredients;Creating.Components;Ingredients.Material;Intentionally_create.Components;Manufacturing.Resource
ClusterHub_1249,Causation.Concessive;Cause_to_start.Concessive;Launch_process.Concessive
ClusterHub_1250,Freeing_from_confinement.Concessive;Releasing.Concessive
ClusterHub_1251,Existence.Concessive;Have_associated.Concessive
ClusterHub_1252,Protest.Concessive;Taking_sides.Concessive
ClusterHub_1253,Cause_bodily_experience.Concessive;Cause_harm.Concessive
ClusterHub_1254,Have_as_requirement.Condition;Requirement_scenario.Condition
ClusterHub_1255,Delivery.Container;Product_delivery.Container;Sending.Container
ClusterHub_1256,Aggregate.Container_possessor;Entourage.Container_possessor;Team.Container_possessor
ClusterHub_1257,Natural_features.Container_possessor;Relational_natural_features.Container_possessor
ClusterHub_1258,Assigned_location.Container_possessor;Biological_area.Container_possessor;Locale.Container_possessor;Locale_by_characteristic_entity.Container_possessor;Locale_by_collocation.Container_possessor;Locale_by_ownership.Container_possessor;Locale_by_use.Container_possessor;Relational_location.Container_possessor
ClusterHub_1259,Organization.Container_possessor;Temporary_group.Container_possessor
ClusterHub_1260,Change_direction.Containing_event;Motion.Containing_event
ClusterHub_1261,Affirm_or_deny.Containing_event;Statement.Containing_event
ClusterHub_1262,Cause_bodily_experience.Containing_event;Cause_harm.Containing_event;Experience_bodily_harm.Containing_event;Violence.Containing_event
ClusterHub_1263,Cause_to_burn.Containing_event;Setting_back_burn.Containing_event;Setting_fire.Containing_event
ClusterHub_1264,Cause_to_start.Containing_event;Launch_process.Containing_event
ClusterHub_1265,Attack.Containing_event;Counterattack.Containing_event;Invading.Containing_event;Suicide_attack.Containing_event
ClusterHub_1266,Detonate_explosive.Containing_event;Using.Containing_event
ClusterHub_1267,Departing.Journey;Intentional_traversing.Containing_event;Quitting_a_place.Containing_event;Setting_out.Containing_event;Traversing.Containing_event
ClusterHub_1268,Endeavor_failure.Containing_event;Result_of_attempt_scenario.Containing_event;Success_or_failure.Containing_event
ClusterHub_1269,Container_focused_removing.Containing_event;Emptying.Containing_event;Removing_scenario.Containing_event
ClusterHub_1270,Business_closure.Containing_event;Locale_closure.Containing_event
ClusterHub_1271,Fire_going_out.Containing_event;Putting_out_fire.Containing_event
ClusterHub_1272,Education_professional.Context_of_acquaintance;Irregular_combatants.Context_of_acquaintance;Member_of_military.Context_of_acquaintance;Noncombatant.Context_of_acquaintance;People.Context_of_acquaintance;People_by_age.Context_of_acquaintance;People_by_leisure_activity.Context_of_acquaintance;People_by_military_specialty.Context_of_acquaintance;People_by_morality.Context_of_acquaintance;People_by_origin.Context_of_acquaintance;People_by_religion.Religion;People_by_vocation.Context_of_acquaintance;Performers.Context_of_acquaintance;Representative.Context_of_acquaintance;Student_body.Reference_context
ClusterHub_1273,Quitting_a_place.Coordinated_event;Setting_out.Coordinated_event
ClusterHub_1274,Arriving.Cotheme;Cause_to_land.Cotheme;Vehicle_landing.Cotheme
ClusterHub_1275,Burying.Cotheme;Installing.Co-participant;Placing.Cotheme;Removing.Cotheme;Storing.Co-participant
ClusterHub_1276,Delivery.Cotheme;Product_delivery.Cotheme;Sending.Cotheme
ClusterHub_1277,Operate_vehicle.Cotheme;Ride_vehicle.Cotheme;Use_vehicle.Cotheme
ClusterHub_1278,Affirm_or_deny.Degree;Statement.Degree
ClusterHub_1279,Arriving.Degree;Cause_to_land.Degree;Vehicle_landing.Degree
ClusterHub_1280,Path_shape.Degree;Traversing.Degree
ClusterHub_1281,Activity_ready_state.Degree;Be_on_alert.Degree
ClusterHub_1282,Abandonment.Degree;Attaching.Degree;Bungling.Degree;Cause_to_experience.Degree;Change_operational_state.Degree;Closure.Degree;Detonate_explosive.Degree;Immobilization.Degree;Intentionally_affect.Degree;Manipulate_into_doing.Degree;Rape.Degree;Reparation.Degree;Replacing.Degree;Silencing.Degree;Take_place_of.Degree;Using.Degree
ClusterHub_1283,Being_in_effect.Degree;Enforcing.Degree;Execute_plan.Degree
ClusterHub_1284,Armor.Degree;Protecting.Degree
ClusterHub_1285,Being_located.Dependent_state;Visit_host_stay.Dependent_state;Visiting.Dependent_state;Visiting_scenario_stay.Dependent_state
ClusterHub_1286,Adducing.Depictive;Affirm_or_deny.Depictive;Agree_or_refuse_to_act.Depictive;Attempt_suasion.Depictive;Chatting.Depictive;Communication.Depictive;Communication_manner.Depictive;Communication_noise.Depictive;Communication_response.Depictive;Complaining.Depictive;Expressing_publicly.Depictive;Indicating.Depictive;Make_noise.Depictive;Mention.Depictive;Reasoning.Depictive;Reassuring.Depictive;Renunciation.Depictive;Respond_to_proposal.Depictive;Reveal_secret.Depictive;Sign_agreement.Depictive;Statement.Depictive;Successfully_communicate_message.Depictive;Text_creation.Depictive
ClusterHub_1287,Being_at_risk.Depictive;Body_movement.Depictive;Breathing.Depictive;Bringing.Depictive;Burying.Depictive;Change_direction.Depictive;Cotheme.Depictive;Delivery.Depictive;Departing.Depictive;Disembarking.Depictive;Dressing.Depictive;Emanating.Depictive;Emitting.Depictive;Escaping.Depictive;Fleeing.Depictive;Fluidic_motion.Depictive;Getting_underway.Depictive;Halt.Depictive;Installing.Depictive;Intentional_traversing.Depictive;Light_movement.Depictive;Location_of_light.Depictive;Motion.Depictive;Motion_directional.Depictive;Motion_noise.Depictive;Operate_vehicle.Depictive;Placing.Depictive;Precariousness.Depictive;Product_delivery.Depictive;Quitting_a_place.Depictive;Redirecting.Depictive;Self_motion.Depictive;Sending.Depictive;Setting_out.Depictive;Sidereal_appearance.Depictive;Storing.Depictive;Travel.Depictive
ClusterHub_1288,Cause_bodily_experience.Depictive;Cause_change_of_phase.Depictive;Cause_change_of_strength.Depictive;Cause_motion.Depictive;Cause_temperature_change.Depictive;Cause_to_burn.Depictive;Cause_to_end.Depictive;Cause_to_make_noise.Depictive;Cause_to_rot.Depictive;Change_resistance.Depictive;Container_focused_placing.Depictive;Container_focused_removing.Depictive;Creating.Depictive;Death.Depictive;Downing.Depictive;Emptying.Depictive;Execution.Depictive;Filling.Depictive;Infecting.Depictive;Killing.Depictive;Passing.Depictive;Placing_scenario.Depictive;Removing.Depictive;Removing_scenario.Depictive;Setting_back_burn.Depictive;Setting_fire.Depictive;Shoot_projectiles.Depictive;Shooting_scenario.Depictive;Transitive_action.Depictive;Use_firearm.Depictive
ClusterHub_1289,Amalgamation.Depictive;Cause_to_amalgamate.Depictive
ClusterHub_1290,Becoming_separated.Depictive;Fragmentation_scenario.Depictive;Separating.Depictive
ClusterHub_1291,Aiming.Depictive;Attempt_distant_interaction_scenario.Depictive;Manipulation.Depictive
ClusterHub_1292,Adopt_selection.Depictive;Cogitation.Depictive
ClusterHub_1293,Coming_to_believe.Depictive;See_through.Depictive
ClusterHub_1294,Bragging.Depictive;Judgment.Depictive;Judgment_communication.Depictive;Judgment_direct_address.Depictive;Regard.Depictive
ClusterHub_1295,Discussion.Depictive;Quarreling.Depictive
ClusterHub_1296,Arriving.Depictive;Cause_to_land.Depictive;Vehicle_landing.Depictive
ClusterHub_1297,Path_shape.Depictive;Traversing.Depictive
ClusterHub_1298,Appointing.Depictive;Change_of_leadership.Depictive;Leadership.Depictive;Reject_leadership.Depictive
ClusterHub_1299,Attack.Depictive;Counterattack.Depictive;Defending.Depictive;Firefighting.Depictive;Hostile_encounter.Depictive;Invading.Depictive;Suicide_attack.Depictive
ClusterHub_1300,Education_teaching.Depictive;Studying.Depictive
ClusterHub_1301,Cause_harm.Depictive;Corporal_punishment.Depictive
ClusterHub_1302,Attempt.Depictive;Attempt_means.Depictive;Endeavor_failure.Depictive;Hit_or_miss.Depictive;Result_of_attempt_scenario.Depictive;Seeking_to_achieve.Depictive;Success_or_failure.Depictive;Work.Depictive
ClusterHub_1303,Activity_finish.Depictive;Activity_ongoing.Depictive;Activity_pause.Depictive;Activity_resume.Depictive;Activity_start.Depictive;Come_into_effect.Depictive;Process_continue.Depictive;Process_end.Depictive;Process_pause.Depictive;Process_start.Depictive
ClusterHub_1304,Giving.Depictive;Offering.Depictive
ClusterHub_1305,Activity_stop.Depictive;Process_stop.Depictive
ClusterHub_1306,Achieving_first.Field;Building.Depictive;Create_physical_artwork.Depictive;Create_representation.Depictive;Duplication.Depictive;Intentionally_create.Depictive;Knot_creation.Depictive;Manufacturing.Depictive
ClusterHub_1307,Desirability.Depictive;Social_desirability.Depictive
ClusterHub_1308,Cause_to_start.Depictive;Launch_process.Depictive
ClusterHub_1309,Exporting.Depictive;Import_export_scenario.Depictive;Importing.Depictive
ClusterHub_1310,Be_in_agreement_on_assessment.Depictive;Imitating.Depictive;Similarity.Depictive
ClusterHub_1311,Existence.Depictive;Have_associated.Depictive
ClusterHub_1312,Forming_relationships.Depictive;Personal_relationship.Depictive
ClusterHub_1313,Change_posture.Depictive;Posture.Depictive
ClusterHub_1314,Detonate_explosive.Depictive;Using.Depictive
ClusterHub_1315,Getting_vehicle_underway.Depictive;Vehicle_departure_initial_stage.Depictive
ClusterHub_1316,Standing_by.Depictive;Waiting.Depictive
ClusterHub_1317,Business_closure.Depictive;Locale_closure.Depictive
ClusterHub_1318,Fire_going_out.Depictive;Putting_out_fire.Depictive
ClusterHub_1319,Elimination_tournament.Depictive;Finals.Description;Sports_event.Descriptor
ClusterHub_1320,Coaching_staff.Description;Delegation.Description
ClusterHub_1321,Clothing.Descriptor;Clothing_parts.Descriptor
ClusterHub_1322,Natural_features.Descriptor;Relational_natural_features.Descriptor
ClusterHub_1323,Assigned_location.Descriptor;Biological_area.Descriptor;Buildings.Descriptor;Locale.Descriptor;Locale_by_characteristic_entity.Descriptor;Locale_by_collocation.Descriptor;Locale_by_ownership.Descriptor;Locale_by_use.Descriptor;Relational_location.Descriptor
ClusterHub_1324,Telling.Descriptor;Warning.Descriptor
ClusterHub_1325,Protest.Descriptor;Taking_sides.Descriptor
ClusterHub_1326,Active_substance.Descriptor;Substance.Descriptor
ClusterHub_1327,Make_agreement_on_action.Descriptor;Make_compromise.Descriptor
ClusterHub_1328,Organization.Descriptor;Temporary_group.Descriptor
ClusterHub_1329,Network.Descriptor;Set_of_interrelated_entities.Descriptor;System.Descriptor
ClusterHub_1330,Armor.Descriptor;Protecting.Descriptor
ClusterHub_1331,Means.Descriptor;Preliminaries.Descriptor
ClusterHub_1332,Destiny.Descriptor;Luck.Descriptor
ClusterHub_1333,Firing_point.Descriptor;Locale_by_event.Descriptor
ClusterHub_1334,Educational_time_division.Type;Location_in_time.Descriptor
ClusterHub_1335,Government_institution.Descriptor;Law_enforcement_agency.Descriptor
ClusterHub_1336,Interior_profile_relation.Direction;Surrounding.Direction
ClusterHub_1337,Abounding_with.Depictive;Adjacency.Distance;Directional_locative_relation.Distance;Gradable_proximity.Accessibility;Location_on_path.Distance;Locative_relation.Distance;Non-gradable_proximity.Accessibility;Spatial_co-location.Accessibility;Spatial_contact.Accessibility
ClusterHub_1338,Aggregate.Domain;Convoy.Domain;Entourage.Domain;Team.Domain
ClusterHub_1339,Attempt.Domain;Attempt_means.Domain;Work.Domain
ClusterHub_1340,Assistance.Domain;Confronting_problem.Domain;Intentionally_act.Domain;Responsibility.Domain
ClusterHub_1341,Being_necessary.Domain;Have_as_requirement.Domain;Requirement_scenario.Domain
ClusterHub_1342,Being_at_risk.Domain;Precariousness.Domain
ClusterHub_1343,Procreative_sex.Domain;Sex.Domain
ClusterHub_1344,Communication.Duration;Communication_manner.Duration;Communication_response.Duration;Indicating.Duration;Mention.Duration;Reasoning.Duration;Summarizing.Duration
ClusterHub_1345,Cure.Duration;Resolve_problem.Duration
ClusterHub_1346,Perception_experience.Duration;Punctual_perception.Duration
ClusterHub_1347,Attempt.Duration;Attempt_means.Duration;Seeking_to_achieve.Duration;Work.Duration
ClusterHub_1348,Emergency.Duration;Event.Duration;Experience_bodily_harm.Duration;Go_into_shape.Duration;Losing_someone.Duration;Participation.Duration;Process_end.Duration;Rotting.Duration
ClusterHub_1349,Preserving_materials.Duration;Processing_materials.Duration
ClusterHub_1350,Coming_to_be.Duration_of_final_state;Existence.Duration;Have_associated.Duration;Presence.Duration
ClusterHub_1351,Detonate_explosive.Duration;Using.Duration
ClusterHub_1352,Expected_location_of_person.Duration;Temporary_leave.Duration
ClusterHub_1353,Cause_bodily_experience.Duration;Cause_harm.Duration
ClusterHub_1354,Departing.Duration_of_final_state;Disembarking.Duration_of_final_state
ClusterHub_1355,Forming_relationships.Duration_of_final_state;Personal_relationship.Duration
ClusterHub_1356,Quitting_a_place.Duration_of_final_state;Setting_out.Duration_of_final_state
ClusterHub_1357,Ceasing_to_be.Duration_of_final_state;Out_of_existence.Duration
ClusterHub_1358,Becoming.Duration_of_final_state;Transition_to_a_quality.Duration_of_final_state
ClusterHub_1359,Annoyance.Empathy_target;Emotion_directed.Empathy_target;Emotions.Empathy_target;Emotions_by_possibility.Empathy_target;Emotions_by_stimulus.Empathy_target;Emotions_of_mental_activity.Empathy_target;Emotions_success_or_failure.Empathy_target;Fear.Empathy_target;Just_found_out.Empathy_target;Mental_stimulus_exp_focus.Empathy_target;Mental_stimulus_stimulus_focus.Empathy_target
ClusterHub_1360,Intentional_traversing.Endpoints;Traversing.Endpoints
ClusterHub_1361,Irregular_combatants.Ethnicity;Noncombatant.Ethnicity;People.Ethnicity;People_along_political_spectrum.Ethnicity;People_by_age.Ethnicity;People_by_jurisdiction.Ethnicity;People_by_leisure_activity.Ethnicity;People_by_morality.Ethnicity;People_by_origin.Ethnicity;People_by_religion.Ethnicity;People_by_residence.Ethnicity
ClusterHub_1362,Operate_vehicle.Event;Piracy.Event
ClusterHub_1363,Affirm_or_deny.Event_description;Statement.Event_description
ClusterHub_1364,Arriving.Event_description;Cause_to_land.Event_description;Vehicle_landing.Event_description
ClusterHub_1365,Attending.Event_description;Confronting_problem.Event_description;Intentionally_act.Event_description;Responsibility.Event_description;Working_a_post.Event_description
ClusterHub_1366,Cause_emotion.Event_description;Intentionally_affect.Event_description
ClusterHub_1367,Cause_to_start.Event_description;Launch_process.Event_description
ClusterHub_1368,Attack.Event_description;Counterattack.Event_description;Invading.Event_description
ClusterHub_1369,Activity_ongoing.Event_description;Activity_resume.Event_description
ClusterHub_1370,Beat_opponent.Event_description;Win_prize.Event_description
ClusterHub_1371,Causation.Explanation;Cause_to_start.Explanation;Launch_process.Explanation
ClusterHub_1372,Duplication.Explanation;Forging.Explanation
ClusterHub_1373,Awareness.Explanation;Certainty.Explanation
ClusterHub_1374,Desiring.Explanation;Experiencer_focused_emotion.Explanation;Mental_stimulus_exp_focus.Explanation;Preference.Explanation;Tolerating.Explanation
ClusterHub_1375,Bringing.Explanation;Cause_motion.Explanation;Emptying.Explanation;Passing.Explanation;Removing.Explanation
ClusterHub_1376,Departing.Explanation;Quitting_a_place.Explanation
ClusterHub_1377,Burying.Explanation;Dispersal.Explanation;Dressing.Explanation;Filling.Explanation;Installing.Explanation;Placing.Explanation;Storing.Explanation
ClusterHub_1378,Cotheme.Explanation;Fleeing.Explanation;Intentional_traversing.Explanation;Self_motion.Explanation;Setting_out.Explanation;Travel.Explanation;Traversing.Explanation
ClusterHub_1379,Cause_to_make_noise.Explanation;Communication_noise.Explanation;Make_noise.Explanation
ClusterHub_1380,Commerce_goods-transfer.Explanation;Commerce_money-transfer.Explanation;Eventive_affecting.Explanation;Evoking.Explanation;Historic_event.Explanation;Lose_possession.Explanation;Memory.Explanation;Transfer.Explanation
ClusterHub_1381,Attack.Explanation;Counterattack.Explanation;Defending.Explanation;Hostile_encounter.Explanation;Invading.Explanation
ClusterHub_1382,Committing_crime.Explanation;Piracy.Explanation;Robbery.Explanation;Smuggling.Explanation;Theft.Explanation
ClusterHub_1383,Change_of_quantity_of_possession.Explanation;Possession.Explanation
ClusterHub_1384,Cause_to_end.Explanation;Come_into_effect.Explanation;Process_continue.Explanation;Process_end.Explanation;Process_start.Explanation
ClusterHub_1385,Commerce_pay.Explanation;Commerce_sell.Explanation;Exporting.Explanation;Giving.Explanation;Offering.Explanation;Renting_out.Explanation;Submitting_documents.Explanation;Supply.Explanation;Surrendering_possession.Explanation
ClusterHub_1386,Activity_resume.Explanation;Process_resume.Explanation
ClusterHub_1387,Commerce_buy.Explanation;Importing.Explanation;Renting.Explanation
ClusterHub_1388,Amassing.Explanation;Commerce_collect.Explanation;Getting.Explanation;Getting_scenario.Explanation;Kidnapping.Explanation;Taking.Explanation
ClusterHub_1389,Cause_change_of_consistency.Explanation;Change_of_consistency.Explanation;Dynamic_situation_scenario.Explanation;Emergency.Circumstances;Event.Explanation;Go_into_shape.Explanation;Losing_someone.Explanation;Process_pause.Explanation;Rotting.Explanation;Undergoing.Explanation
ClusterHub_1390,Confronting_problem.Explanation;Intentionally_act.Explanation;Responsibility.Explanation;Working_a_post.Explanation
ClusterHub_1391,Being_in_captivity.Explanation;Being_incarcerated.Explanation;Breaking_out_captive.Explanation;Detaining.Charges;Extradition.Explanation;Firing.Reason;Freeing_from_confinement.Explanation;Fugitive.Explanation;Hiding_objects.Explanation;Import_export_scenario.Explanation;Imprisonment.Explanation;Inhibit_movement.Explanation;Intentionally_affect.Explanation;Making_arrangements.Explanation;Manipulate_into_shape.Explanation;Manipulation.Explanation;Processing_materials.Explanation;Rape.Explanation;Releasing.Explanation;Releasing_from_custody.Explanation;Replacing.Explanation;Rescuing.Explanation;Silencing.Explanation
ClusterHub_1392,Precipitation.Explanation;Process.Explanation;Process_stop.Explanation
ClusterHub_1393,Delivery.Explanation;Product_delivery.Explanation;Sending.Explanation
ClusterHub_1394,Avoiding.Explanation;Dodging.Explanation;Evading.Explanation
ClusterHub_1395,Sign_agreement.Explanation;Text_creation.Explanation
ClusterHub_1396,Cause_to_burn.Explanation;Setting_back_burn.Explanation;Setting_fire.Explanation
ClusterHub_1397,Coming_to_be.Explanation;Existence.Explanation;Have_associated.Explanation
ClusterHub_1398,Corroding.Explanation;Corroding_caused.Explanation
ClusterHub_1399,Choosing.Explanation;Waver_between_options.Explanation;Willingness.Explanation
ClusterHub_1400,Motion_directional.Explanation;Precariousness.Explanation
ClusterHub_1401,Being_at_risk.Explanation;Run_risk.Explanation;Wagering.Explanation
ClusterHub_1402,Emphasizing.Explanation;Importance.Explanation
ClusterHub_1403,Damaging.Explanation;Reshaping.Explanation
ClusterHub_1404,Cause_to_fragment.Explanation;Destroying.Explanation
ClusterHub_1405,Be_in_agreement_on_assessment.Explanation;Diversity.Explanation;Imitating.Explanation;Similarity.Explanation
ClusterHub_1406,Conduct.Explanation;Treating_and_mistreating.Explanation
ClusterHub_1407,Endeavor_failure.Explanation;Result_of_attempt_scenario.Explanation;Success_or_failure.Explanation;Successful_action.Explanation;Thwarting.Explanation
ClusterHub_1408,Cause_change.Explanation;Change_event_duration.Explanation;Change_event_time.Explanation;Forgoing.Explanation;Holding_off_on.Explanation;Reforming_a_system.Explanation;Scheduling.Explanation;Standing_by.Explanation;Waiting.Explanation
ClusterHub_1409,Sounds.Explanation;Vocalizations.Explanation
ClusterHub_1410,Being_up_to_it.Explanation;Capability.Explanation;Capacity.Explanation;Having_or_lacking_access.Explanation;Possibility.Explanation;Range.Distance;Rising_to_a_challenge.Explanation
ClusterHub_1411,Clemency.Explanation;Commutation.Explanation;Pardon.Explanation
ClusterHub_1412,Detonate_explosive.Explanation;Using.Explanation
ClusterHub_1413,Giving_in.Explanation;Protest.Explanation;Taking_sides.Explanation
ClusterHub_1414,Getting_vehicle_underway.Explanation;Vehicle_departure_initial_stage.Explanation
ClusterHub_1415,Have_as_requirement.Explanation;Requirement_scenario.Explanation
ClusterHub_1416,Being_in_effect.Explanation;Enforcing.Explanation;Execute_plan.Explanation
ClusterHub_1417,Passing_off.Explanation;Posing_as.Explanation
ClusterHub_1418,Knot_creation_scenario.Explanation;Rope_manipulation.Explanation
ClusterHub_1419,Annoyance.Explanation;Emotion_directed.Reason;Emotions.Explanation;Emotions_by_possibility.Explanation;Emotions_by_stimulus.Explanation;Emotions_of_mental_activity.Explanation;Emotions_success_or_failure.Explanation;Fear.Explanation;Just_found_out.Explanation;Mental_stimulus_stimulus_focus.Explanation;Others_situation_as_stimulus.Explanation
ClusterHub_1420,Container_focused_removing.Explanation;Removing_scenario.Explanation
ClusterHub_1421,Beat_opponent.Explanation;Win_prize.Explanation
ClusterHub_1422,Legal_rulings.Explanation;Verdict.Explanation
ClusterHub_1423,Losing.Explanation;Losing_track_of.Explanation;Losing_track_of_perceiver.Explanation;Losing_track_of_theme.Explanation
ClusterHub_1424,Container_focused_placing.Explanation;Placing_scenario.Explanation
