idFE,frameName,feName,coreType
2061,Commerce_collect,Commerce_collect.Explanation,cty_extra-thematic
12441,Commerce_collect,Commerce_collect.Means,cty_peripheral
12442,Commerce_collect,Commerce_collect.Money,cty_core
12443,Commerce_collect,Commerce_collect.Rate,cty_core
12444,Commerce_collect,Commerce_collect.Unit,cty_peripheral
12445,Commerce_collect,Commerce_collect.Place,cty_peripheral
12446,Commerce_collect,Commerce_collect.Purpose,cty_peripheral
12447,Commerce_collect,Commerce_collect.Time,cty_peripheral
12448,Commerce_collect,Commerce_collect.Manner,cty_peripheral
2064,Commerce_goods-transfer,Commerce_goods-transfer.Buyer,cty_core
2065,Commerce_goods-transfer,Commerce_goods-transfer.Goods,cty_core
2069,Commerce_goods-transfer,Commerce_goods-transfer.Seller,cty_core
2073,Commerce_goods-transfer,Commerce_goods-transfer.Explanation,cty_extra-thematic
2076,Commerce_goods-transfer,Commerce_goods-transfer.Exchangers,cty_core
12449,Commerce_goods-transfer,Commerce_goods-transfer.Means,cty_peripheral
12450,Commerce_goods-transfer,Commerce_goods-transfer.Money,cty_core
12451,Commerce_goods-transfer,Commerce_goods-transfer.Rate,cty_peripheral
12452,Commerce_goods-transfer,Commerce_goods-transfer.Unit,cty_peripheral
12453,Commerce_goods-transfer,Commerce_goods-transfer.Time,cty_peripheral
12454,Commerce_goods-transfer,Commerce_goods-transfer.Place,cty_peripheral
12455,Commerce_goods-transfer,Commerce_goods-transfer.Manner,cty_peripheral
12456,Commerce_goods-transfer,Commerce_goods-transfer.Purpose,cty_peripheral
2039,Commerce_money-transfer,Commerce_money-transfer.Buyer,cty_core
2040,Commerce_money-transfer,Commerce_money-transfer.Goods,cty_core
2044,Commerce_money-transfer,Commerce_money-transfer.Seller,cty_core
2048,Commerce_money-transfer,Commerce_money-transfer.Explanation,cty_extra-thematic
2051,Commerce_money-transfer,Commerce_money-transfer.Exchangers,cty_core
12433,Commerce_money-transfer,Commerce_money-transfer.Means,cty_peripheral
12434,Commerce_money-transfer,Commerce_money-transfer.Money,cty_core
12435,Commerce_money-transfer,Commerce_money-transfer.Rate,cty_peripheral
12436,Commerce_money-transfer,Commerce_money-transfer.Unit,cty_peripheral
12437,Commerce_money-transfer,Commerce_money-transfer.Place,cty_peripheral
12438,Commerce_money-transfer,Commerce_money-transfer.Time,cty_peripheral
12439,Commerce_money-transfer,Commerce_money-transfer.Manner,cty_peripheral
12440,Commerce_money-transfer,Commerce_money-transfer.Purpose,cty_peripheral
1836,Commerce_pay,Commerce_pay.Buyer,cty_core
1837,Commerce_pay,Commerce_pay.Goods,cty_core
1841,Commerce_pay,Commerce_pay.Seller,cty_core
1845,Commerce_pay,Commerce_pay.Explanation,cty_extra-thematic
1848,Commerce_pay,Commerce_pay.Circumstances,cty_extra-thematic
12424,Commerce_pay,Commerce_pay.Means,cty_peripheral
12425,Commerce_pay,Commerce_pay.Money,cty_core
12426,Commerce_pay,Commerce_pay.Rate,cty_core
12427,Commerce_pay,Commerce_pay.Unit,cty_peripheral
12428,Commerce_pay,Commerce_pay.Place,cty_peripheral
12429,Commerce_pay,Commerce_pay.Purpose,cty_peripheral
12430,Commerce_pay,Commerce_pay.Time,cty_peripheral
12431,Commerce_pay,Commerce_pay.Manner,cty_peripheral
12432,Commerce_pay,Commerce_pay.Frequency,cty_extra-thematic
970,Commerce_scenario,Commerce_scenario.Buyer,cty_core
971,Commerce_scenario,Commerce_scenario.Seller,cty_core
972,Commerce_scenario,Commerce_scenario.Money,cty_core
973,Commerce_scenario,Commerce_scenario.Goods,cty_core
974,Commerce_scenario,Commerce_scenario.Rate,cty_peripheral
975,Commerce_scenario,Commerce_scenario.Unit,cty_peripheral
976,Commerce_scenario,Commerce_scenario.Means,cty_peripheral
977,Commerce_scenario,Commerce_scenario.Manner,cty_peripheral
978,Commerce_scenario,Commerce_scenario.Purpose,cty_peripheral
1762,Commerce_sell,Commerce_sell.Buyer,cty_core
1763,Commerce_sell,Commerce_sell.Goods,cty_core
1767,Commerce_sell,Commerce_sell.Seller,cty_core
1771,Commerce_sell,Commerce_sell.Explanation,cty_extra-thematic
1774,Commerce_sell,Commerce_sell.Result,cty_extra-thematic
1775,Commerce_sell,Commerce_sell.Period_of_iterations,cty_extra-thematic
1776,Commerce_sell,Commerce_sell.Imposed_purpose,cty_extra-thematic
1777,Commerce_sell,Commerce_sell.Back,cty_extra-thematic
1778,Commerce_sell,Commerce_sell.Relay,cty_extra-thematic
12412,Commerce_sell,Commerce_sell.Means,cty_peripheral
12413,Commerce_sell,Commerce_sell.Money,cty_peripheral
12414,Commerce_sell,Commerce_sell.Rate,cty_peripheral
12415,Commerce_sell,Commerce_sell.Unit,cty_peripheral
12416,Commerce_sell,Commerce_sell.Place,cty_peripheral
12417,Commerce_sell,Commerce_sell.Purpose,cty_peripheral
12418,Commerce_sell,Commerce_sell.Time,cty_peripheral
12419,Commerce_sell,Commerce_sell.Manner,cty_peripheral
1807,Commercial_transaction,Commercial_transaction.Buyer,cty_core
1808,Commercial_transaction,Commercial_transaction.Goods,cty_core
1812,Commercial_transaction,Commercial_transaction.Seller,cty_core
12420,Commercial_transaction,Commercial_transaction.Means,cty_peripheral
12421,Commercial_transaction,Commercial_transaction.Money,cty_core
12422,Commercial_transaction,Commercial_transaction.Rate,cty_peripheral
12423,Commercial_transaction,Commercial_transaction.Unit,cty_peripheral
317,Commitment,Commitment.Speaker,cty_core
318,Commitment,Commitment.Addressee,cty_core
319,Commitment,Commitment.Message,cty_core
320,Commitment,Commitment.Topic,cty_core
321,Commitment,Commitment.Medium,cty_core
322,Commitment,Commitment.Manner,cty_peripheral
323,Commitment,Commitment.Time,cty_peripheral
324,Commitment,Commitment.Place,cty_peripheral
325,Commitment,Commitment.Purpose,cty_peripheral
326,Commitment,Commitment.Period_of_iterations,cty_extra-thematic
4544,Committing_crime,Committing_crime.Perpetrator,cty_core
4545,Committing_crime,Committing_crime.Crime,cty_core-unexpressed
4546,Committing_crime,Committing_crime.Purpose,cty_peripheral
4547,Committing_crime,Committing_crime.Manner,cty_peripheral
4548,Committing_crime,Committing_crime.Means,cty_peripheral
4549,Committing_crime,Committing_crime.Explanation,cty_extra-thematic
4550,Committing_crime,Committing_crime.Time,cty_peripheral
4551,Committing_crime,Committing_crime.Place,cty_peripheral
4552,Committing_crime,Committing_crime.Instrument,cty_extra-thematic
4553,Committing_crime,Committing_crime.Frequency,cty_extra-thematic
10527,Commonality,Commonality.Entities,cty_core
10528,Commonality,Commonality.Commonality,cty_core
10529,Commonality,Commonality.Entity_1,cty_core
10530,Commonality,Commonality.Entity_2,cty_core
4719,Communicate_categorization,Communicate_categorization.Speaker,cty_core
4720,Communicate_categorization,Communicate_categorization.Category,cty_core
4721,Communicate_categorization,Communicate_categorization.Item,cty_core
4722,Communicate_categorization,Communicate_categorization.Means,cty_peripheral
4723,Communicate_categorization,Communicate_categorization.Medium,cty_core
4724,Communicate_categorization,Communicate_categorization.Time,cty_peripheral
4725,Communicate_categorization,Communicate_categorization.Place,cty_peripheral
4726,Communicate_categorization,Communicate_categorization.Circumstances,cty_extra-thematic
4727,Communicate_categorization,Communicate_categorization.Criteria,cty_peripheral
4728,Communicate_categorization,Communicate_categorization.Manner,cty_peripheral
4729,Communicate_categorization,Communicate_categorization.Duration,cty_extra-thematic
13,Communication,Communication.Communicator,cty_core
14,Communication,Communication.Addressee,cty_peripheral
15,Communication,Communication.Message,cty_core
16,Communication,Communication.Topic,cty_core
17,Communication,Communication.Medium,cty_core
18,Communication,Communication.Amount_of_information,cty_extra-thematic
19,Communication,Communication.Depictive,cty_extra-thematic
20,Communication,Communication.Manner,cty_peripheral
21,Communication,Communication.Means,cty_peripheral
22,Communication,Communication.Time,cty_peripheral
23,Communication,Communication.Duration,cty_extra-thematic
24,Communication,Communication.Frequency,cty_extra-thematic
25,Communication,Communication.Place,cty_peripheral
26,Communication,Communication.Purpose,cty_peripheral
28,Communication,Communication.Quote,cty_core
368,Communication_manner,Communication_manner.Speaker,cty_core
369,Communication_manner,Communication_manner.Addressee,cty_core
370,Communication_manner,Communication_manner.Message,cty_core
371,Communication_manner,Communication_manner.Topic,cty_core
372,Communication_manner,Communication_manner.Medium,cty_peripheral
373,Communication_manner,Communication_manner.Manner,cty_peripheral
374,Communication_manner,Communication_manner.Depictive,cty_extra-thematic
375,Communication_manner,Communication_manner.Degree,cty_peripheral
376,Communication_manner,Communication_manner.Result,cty_extra-thematic
377,Communication_manner,Communication_manner.Back,cty_extra-thematic
378,Communication_manner,Communication_manner.Duration,cty_peripheral
379,Communication_manner,Communication_manner.Time,cty_peripheral
380,Communication_manner,Communication_manner.Place,cty_peripheral
381,Communication_manner,Communication_manner.Means,cty_peripheral
2323,Communication_means,Communication_means.Communicator,cty_core
2324,Communication_means,Communication_means.Addressee,cty_core
2325,Communication_means,Communication_means.Message,cty_core
2326,Communication_means,Communication_means.Topic,cty_core
2327,Communication_means,Communication_means.Manner,cty_peripheral
2328,Communication_means,Communication_means.Means,cty_core
2329,Communication_means,Communication_means.Explanation,cty_extra-thematic
2330,Communication_means,Communication_means.Depictive,cty_extra-thematic
382,Communication_noise,Communication_noise.Speaker,cty_core
383,Communication_noise,Communication_noise.Addressee,cty_peripheral
384,Communication_noise,Communication_noise.Message,cty_core
385,Communication_noise,Communication_noise.Topic,cty_core
386,Communication_noise,Communication_noise.Medium,cty_peripheral
387,Communication_noise,Communication_noise.Depictive,cty_extra-thematic
388,Communication_noise,Communication_noise.Manner,cty_peripheral
389,Communication_noise,Communication_noise.Internal_cause,cty_extra-thematic
390,Communication_noise,Communication_noise.Degree,cty_peripheral
391,Communication_noise,Communication_noise.Means,cty_peripheral
392,Communication_noise,Communication_noise.Voice,cty_core
393,Communication_noise,Communication_noise.Place,cty_peripheral
394,Communication_noise,Communication_noise.Explanation,cty_extra-thematic
395,Communication_noise,Communication_noise.Back,cty_extra-thematic
396,Communication_noise,Communication_noise.Time,cty_peripheral
418,Communication_response,Communication_response.Speaker,cty_core
419,Communication_response,Communication_response.Addressee,cty_core
420,Communication_response,Communication_response.Message,cty_core
421,Communication_response,Communication_response.Topic,cty_core
422,Communication_response,Communication_response.Medium,cty_peripheral
423,Communication_response,Communication_response.Trigger,cty_core
424,Communication_response,Communication_response.Manner,cty_peripheral
425,Communication_response,Communication_response.Depictive,cty_extra-thematic
426,Communication_response,Communication_response.Means,cty_peripheral
427,Communication_response,Communication_response.Internal_cause,cty_extra-thematic
428,Communication_response,Communication_response.Place,cty_peripheral
429,Communication_response,Communication_response.Time,cty_peripheral
430,Communication_response,Communication_response.Purpose,cty_peripheral
431,Communication_response,Communication_response.Duration,cty_peripheral
13861,Communicative_context,Communicative_context.Utterer,cty_core
13862,Communicative_context,Communicative_context.Comprehender,cty_core
13863,Communicative_context,Communicative_context.Place,cty_core
13864,Communicative_context,Communicative_context.Time,cty_core
13974,Communicative_context,Communicative_context.Communicators,cty_core
5284,Commutation,Commutation.Offender,cty_peripheral
5285,Commutation,Commutation.Executive_authority,cty_core
5286,Commutation,Commutation.Explanation,cty_extra-thematic
5287,Commutation,Commutation.Time,cty_peripheral
5288,Commutation,Commutation.Original_punishment,cty_core
5289,Commutation,Commutation.New_punishment,cty_peripheral
5290,Commutation,Commutation.Manner,cty_peripheral
5291,Commutation,Commutation.Place,cty_peripheral
5292,Commutation,Commutation.Means,cty_peripheral
9586,Commutative_process,Commutative_process.Term1,cty_core
9587,Commutative_process,Commutative_process.Term2,cty_core
9588,Commutative_process,Commutative_process.Terms,cty_core
9589,Commutative_process,Commutative_process.Calculator,cty_peripheral
9590,Commutative_statement,Commutative_statement.Result,cty_peripheral
9591,Commutative_statement,Commutative_statement.Term1,cty_core
9592,Commutative_statement,Commutative_statement.Term2,cty_core
9593,Commutative_statement,Commutative_statement.Terms,cty_core
3486,Compatibility,Compatibility.Item_1,cty_core
3487,Compatibility,Compatibility.Item_2,cty_core
3488,Compatibility,Compatibility.Items,cty_core
3489,Compatibility,Compatibility.Degree,cty_peripheral
3490,Compatibility,Compatibility.Parameter,cty_core
2307,Competition,Competition.Participant_1,cty_core
2308,Competition,Competition.Participant_2,cty_core
2309,Competition,Competition.Participants,cty_core
2310,Competition,Competition.Competition,cty_core
2311,Competition,Competition.Score,cty_peripheral
2312,Competition,Competition.Rank,cty_peripheral
2313,Competition,Competition.Prize,cty_extra-thematic
2314,Competition,Competition.Venue,cty_peripheral
2316,Competition,Competition.Manner,cty_peripheral
2317,Competition,Competition.Means,cty_peripheral
2318,Competition,Competition.Time,cty_peripheral
2319,Competition,Competition.Duration,cty_peripheral
2320,Competition,Competition.Purpose,cty_extra-thematic
2321,Competition,Competition.Degree,cty_peripheral
2322,Competition,Competition.Frequency,cty_extra-thematic
12686,Competition,Competition.Equipment,cty_peripheral
13120,Competition,Competition.Place,cty_peripheral
7163,Complaining,Complaining.Complainer,cty_core
7164,Complaining,Complaining.Addressee,cty_peripheral
7165,Complaining,Complaining.Complaint,cty_core
7166,Complaining,Complaining.Topic,cty_core
7167,Complaining,Complaining.Manner,cty_peripheral
7168,Complaining,Complaining.Frequency,cty_extra-thematic
7169,Complaining,Complaining.Means,cty_peripheral
7170,Complaining,Complaining.Internal_cause,cty_extra-thematic
7171,Complaining,Complaining.Medium,cty_core
7172,Complaining,Complaining.Depictive,cty_extra-thematic
7173,Complaining,Complaining.Time,cty_peripheral
7174,Complaining,Complaining.Place,cty_peripheral
7175,Complaining,Complaining.Particular_iteration,cty_extra-thematic
7176,Complaining,Complaining.Degree,cty_peripheral
7177,Complaining,Complaining.Occasion,cty_peripheral
7178,Complaining,Complaining.Explanation,cty_extra-thematic
7179,Complaining,Complaining.Result,cty_extra-thematic
6665,Completeness,Completeness.Degree,cty_peripheral
6666,Completeness,Completeness.Whole,cty_core
6667,Completeness,Completeness.Time,cty_peripheral
1311,Compliance,Compliance.Protagonist,cty_core
1312,Compliance,Compliance.Act,cty_core
1313,Compliance,Compliance.State_of_affairs,cty_core
1314,Compliance,Compliance.Norm,cty_core
1315,Compliance,Compliance.Degree,cty_peripheral
1316,Compliance,Compliance.Depictive,cty_extra-thematic
1317,Compliance,Compliance.Manner,cty_peripheral
1318,Compliance,Compliance.Means,cty_peripheral
1319,Compliance,Compliance.Result,cty_extra-thematic
1320,Compliance,Compliance.Time,cty_peripheral
1321,Compliance,Compliance.Explanation,cty_extra-thematic
1322,Compliance,Compliance.Judge,cty_peripheral
9365,Concessive,Concessive.Conceded_state_of_affairs,cty_core
9366,Concessive,Concessive.Topic,cty_core
9367,Concessive,Concessive.Main_assertion,cty_core
11246,Conditional_occurrence,Conditional_occurrence.Profiled_possibility,cty_core
11247,Conditional_occurrence,Conditional_occurrence.Consequence,cty_core
13854,Conditional_occurrence,Conditional_occurrence.Pragmatic_marker,cty_extra-thematic
11242,Conditional_scenario,Conditional_scenario.Profiled_possibility,cty_core
11243,Conditional_scenario,Conditional_scenario.Opposite_possibility,cty_core-unexpressed
11244,Conditional_scenario,Conditional_scenario.Consequence,cty_core
11245,Conditional_scenario,Conditional_scenario.Anti_consequence,cty_core
10852,Condition_symptom_relation,Condition_symptom_relation.Patient,cty_core
10853,Condition_symptom_relation,Condition_symptom_relation.Medical_condition,cty_core
10854,Condition_symptom_relation,Condition_symptom_relation.Symptom,cty_core
10855,Condition_symptom_relation,Condition_symptom_relation.Group,cty_extra-thematic
10856,Condition_symptom_relation,Condition_symptom_relation.Time,cty_peripheral
10857,Condition_symptom_relation,Condition_symptom_relation.Place,cty_peripheral
10858,Condition_symptom_relation,Condition_symptom_relation.Frequency,cty_peripheral
10860,Condition_symptom_relation,Condition_symptom_relation.Extent,cty_peripheral
10861,Condition_symptom_relation,Condition_symptom_relation.Explanation,cty_extra-thematic
10862,Condition_symptom_relation,Condition_symptom_relation.Influence,cty_peripheral
4206,Conduct,Conduct.Agent,cty_core
4207,Conduct,Conduct.Manner,cty_core
4208,Conduct,Conduct.Circumstances,cty_extra-thematic
4209,Conduct,Conduct.Affected_party,cty_extra-thematic
4210,Conduct,Conduct.Explanation,cty_extra-thematic
4211,Conduct,Conduct.Time,cty_peripheral
4212,Conduct,Conduct.Place,cty_peripheral
4213,Conduct,Conduct.Means,cty_peripheral
4214,Conduct,Conduct.Domain,cty_peripheral
4215,Conduct,Conduct.Degree,cty_extra-thematic
4216,Conduct,Conduct.Standard,cty_peripheral
13785,Configuration_relation,Configuration_relation.Entity_1,cty_core
13786,Configuration_relation,Configuration_relation.Entity_2,cty_core
13787,Configuration_relation,Configuration_relation.Entities,cty_core-unexpressed
13788,Configuration_relation,Configuration_relation.Relation_type,cty_core-unexpressed
13858,Confirmation_of_attention,Confirmation_of_attention.Utterer,cty_core
13859,Confirmation_of_attention,Confirmation_of_attention.Comprehender,cty_core
13860,Confirmation_of_attention,Confirmation_of_attention.Communicators,cty_core
9041,Confronting_problem,Confronting_problem.Issue,cty_core
9042,Confronting_problem,Confronting_problem.Agent,cty_core
9043,Confronting_problem,Confronting_problem.Place,cty_peripheral
9044,Confronting_problem,Confronting_problem.Purpose,cty_peripheral
9045,Confronting_problem,Confronting_problem.Time,cty_peripheral
9046,Confronting_problem,Confronting_problem.Means,cty_peripheral
9047,Confronting_problem,Confronting_problem.Manner,cty_peripheral
9048,Confronting_problem,Confronting_problem.Domain,cty_extra-thematic
9049,Confronting_problem,Confronting_problem.Frequency,cty_extra-thematic
9050,Confronting_problem,Confronting_problem.Period_of_iterations,cty_extra-thematic
9051,Confronting_problem,Confronting_problem.Result,cty_extra-thematic
9052,Confronting_problem,Confronting_problem.Particular_iteration,cty_extra-thematic
9053,Confronting_problem,Confronting_problem.Explanation,cty_extra-thematic
9054,Confronting_problem,Confronting_problem.Event_description,cty_extra-thematic
5097,Connecting_architecture,Connecting_architecture.Part,cty_core
5098,Connecting_architecture,Connecting_architecture.Whole,cty_peripheral
5099,Connecting_architecture,Connecting_architecture.Descriptor,cty_peripheral
5100,Connecting_architecture,Connecting_architecture.Orientation,cty_peripheral
5101,Connecting_architecture,Connecting_architecture.Material,cty_peripheral
5102,Connecting_architecture,Connecting_architecture.Creator,cty_peripheral
5103,Connecting_architecture,Connecting_architecture.Source,cty_peripheral
5104,Connecting_architecture,Connecting_architecture.Connected_locations,cty_peripheral
5105,Connecting_architecture,Connecting_architecture.Direction,cty_peripheral
5106,Connecting_architecture,Connecting_architecture.Goal,cty_peripheral
4015,Connectors,Connectors.Connector,cty_core
4016,Connectors,Connectors.Connected_item,cty_peripheral
4017,Connectors,Connectors.Fixed_location,cty_peripheral
4018,Connectors,Connectors.Use,cty_peripheral
4019,Connectors,Connectors.Material,cty_peripheral
4020,Connectors,Connectors.Type,cty_peripheral
4021,Connectors,Connectors.Name,cty_peripheral
4022,Connectors,Connectors.Creator,cty_peripheral
4023,Connectors,Connectors.Time_of_creation,cty_peripheral
4024,Connectors,Connectors.Descriptor,cty_extra-thematic
8800,Conquering,Conquering.Conqueror,cty_core
8801,Conquering,Conquering.Theme,cty_core
8802,Conquering,Conquering.Degree,cty_peripheral
8803,Conquering,Conquering.Manner,cty_peripheral
8804,Conquering,Conquering.Means,cty_peripheral
8805,Conquering,Conquering.Place,cty_peripheral
8806,Conquering,Conquering.Time,cty_peripheral
8807,Conquering,Conquering.Purpose,cty_extra-thematic
8808,Conquering,Conquering.Instrument,cty_peripheral
8809,Conquering,Conquering.Depictive,cty_extra-thematic
8810,Conquering,Conquering.Frequency,cty_extra-thematic
2775,Contacting,Contacting.Communicator,cty_core
2776,Contacting,Contacting.Medium,cty_peripheral
2777,Contacting,Contacting.Addressee,cty_core
2778,Contacting,Contacting.Address,cty_core
2779,Contacting,Contacting.Communication,cty_core
2780,Contacting,Contacting.Purpose,cty_peripheral
2781,Contacting,Contacting.Topic,cty_core
2782,Contacting,Contacting.Location_of_protagonist,cty_extra-thematic
2783,Contacting,Contacting.Place,cty_peripheral
2784,Contacting,Contacting.Time,cty_peripheral
2785,Contacting,Contacting.Intermediary,cty_peripheral
2786,Contacting,Contacting.Depictive,cty_extra-thematic
2787,Contacting,Contacting.Frequency,cty_extra-thematic
2788,Contacting,Contacting.Manner,cty_peripheral
2789,Contacting,Contacting.Means,cty_peripheral
8836,Contact_image_schema,Contact_image_schema.Profiled_region,cty_core
8837,Contact_image_schema,Contact_image_schema.Ground,cty_core
941,Containers,Containers.Container,cty_core
942,Containers,Containers.Contents,cty_peripheral
943,Containers,Containers.Material,cty_peripheral
944,Containers,Containers.Type,cty_peripheral
945,Containers,Containers.Relative_location,cty_peripheral
946,Containers,Containers.Construction,cty_peripheral
947,Containers,Containers.Owner,cty_peripheral
948,Containers,Containers.Use,cty_peripheral
949,Containers,Containers.Part,cty_peripheral
950,Containers,Containers.Descriptor,cty_peripheral
9710,Container_focused_placing,Container_focused_placing.Agent,cty_core
9711,Container_focused_placing,Container_focused_placing.Theme,cty_core
9712,Container_focused_placing,Container_focused_placing.Source,cty_peripheral
9713,Container_focused_placing,Container_focused_placing.Path,cty_peripheral
9714,Container_focused_placing,Container_focused_placing.Goal,cty_core
9715,Container_focused_placing,Container_focused_placing.Degree,cty_peripheral
9716,Container_focused_placing,Container_focused_placing.Depictive,cty_extra-thematic
9717,Container_focused_placing,Container_focused_placing.Manner,cty_peripheral
9718,Container_focused_placing,Container_focused_placing.Means,cty_peripheral
9719,Container_focused_placing,Container_focused_placing.Result,cty_extra-thematic
9720,Container_focused_placing,Container_focused_placing.Explanation,cty_extra-thematic
9721,Container_focused_placing,Container_focused_placing.Time,cty_peripheral
9722,Container_focused_placing,Container_focused_placing.Place,cty_peripheral
9723,Container_focused_placing,Container_focused_placing.Purpose,cty_extra-thematic
9724,Container_focused_placing,Container_focused_placing.Instrument,cty_peripheral
9725,Container_focused_placing,Container_focused_placing.Subregion,cty_extra-thematic
9726,Container_focused_placing,Container_focused_placing.Cause,cty_core
9677,Container_focused_removing,Container_focused_removing.Agent,cty_core
9678,Container_focused_removing,Container_focused_removing.Theme,cty_core
9679,Container_focused_removing,Container_focused_removing.Source,cty_core
9680,Container_focused_removing,Container_focused_removing.Path,cty_peripheral
9681,Container_focused_removing,Container_focused_removing.Goal,cty_peripheral
9682,Container_focused_removing,Container_focused_removing.Degree,cty_peripheral
9683,Container_focused_removing,Container_focused_removing.Depictive,cty_extra-thematic
9684,Container_focused_removing,Container_focused_removing.Manner,cty_peripheral
9685,Container_focused_removing,Container_focused_removing.Means,cty_peripheral
9686,Container_focused_removing,Container_focused_removing.Result,cty_extra-thematic
9687,Container_focused_removing,Container_focused_removing.Instrument,cty_peripheral
9688,Container_focused_removing,Container_focused_removing.Cause,cty_core
9689,Container_focused_removing,Container_focused_removing.Place,cty_peripheral
9690,Container_focused_removing,Container_focused_removing.Time,cty_peripheral
9691,Container_focused_removing,Container_focused_removing.Containing_event,cty_extra-thematic
9692,Container_focused_removing,Container_focused_removing.Explanation,cty_extra-thematic
9693,Container_focused_removing,Container_focused_removing.Circumstances,cty_extra-thematic
3791,Containing,Containing.Container,cty_core
3792,Containing,Containing.Contents,cty_core
3793,Containing,Containing.Time,cty_peripheral
12754,Containment_scenario,Containment_scenario.Contents,cty_core
12755,Containment_scenario,Containment_scenario.Time,cty_peripheral
13047,Containment_scenario,Containment_scenario.Container,cty_core
13049,Containment_scenario,Containment_scenario.Interior,cty_core
13050,Containment_scenario,Containment_scenario.Portal,cty_peripheral
4850,Contingency,Contingency.Outcome,cty_core
4851,Contingency,Contingency.Determinant,cty_core
4852,Contingency,Contingency.Degree,cty_peripheral
4853,Contingency,Contingency.Circumstances,cty_extra-thematic
6969,Continued_state_of_affairs,Continued_state_of_affairs.State_of_affairs,cty_core
6970,Continued_state_of_affairs,Continued_state_of_affairs.Reference_occasion,cty_core
6971,Continued_state_of_affairs,Continued_state_of_affairs.Circumstances,cty_extra-thematic
9901,Contrary_circumstances,Contrary_circumstances.Event,cty_core
9902,Contrary_circumstances,Contrary_circumstances.Adversity,cty_core
9903,Contrary_circumstances,Contrary_circumstances.Contrary_circumstances,cty_peripheral
3661,Contrition,Contrition.Experiencer,cty_core
3662,Contrition,Contrition.Action,cty_core
3663,Contrition,Contrition.Degree,cty_peripheral
3664,Contrition,Contrition.Expressor,cty_core
3665,Contrition,Contrition.Authenticity,cty_peripheral
3666,Contrition,Contrition.Emotional_state,cty_core
3667,Contrition,Contrition.Depictive,cty_extra-thematic
3668,Contrition,Contrition.Time,cty_extra-thematic
3669,Contrition,Contrition.Manner,cty_extra-thematic
7956,Control,Control.Controlling_entity,cty_core
7957,Control,Control.Dependent_entity,cty_core
7958,Control,Control.Controlling_variable,cty_core-unexpressed
7959,Control,Control.Dependent_situation,cty_core-unexpressed
7960,Control,Control.Dependent_variable,cty_core-unexpressed
7961,Control,Control.Controlling_situation,cty_core-unexpressed
7962,Control,Control.Degree,cty_core-unexpressed
7963,Control,Control.Time,cty_peripheral
7964,Control,Control.Place,cty_peripheral
7965,Control,Control.Manner,cty_peripheral
10423,Controller_object,Controller_object.Control,cty_core
10424,Controller_object,Controller_object.Use,cty_peripheral
10425,Controller_object,Controller_object.Creator,cty_extra-thematic
10426,Controller_object,Controller_object.Time_of_creation,cty_extra-thematic
10427,Controller_object,Controller_object.Name,cty_extra-thematic
10428,Controller_object,Controller_object.Type,cty_extra-thematic
10429,Controller_object,Controller_object.Material,cty_extra-thematic
10430,Controller_object,Controller_object.Controlled_entity,cty_peripheral
6718,Convey_importance,Convey_importance.Speaker,cty_core
6719,Convey_importance,Convey_importance.Addressee,cty_peripheral
6720,Convey_importance,Convey_importance.Message,cty_core
6721,Convey_importance,Convey_importance.Medium,cty_core
6722,Convey_importance,Convey_importance.Manner,cty_peripheral
6723,Convey_importance,Convey_importance.Means,cty_peripheral
6724,Convey_importance,Convey_importance.Time,cty_peripheral
6725,Convey_importance,Convey_importance.Iterations,cty_extra-thematic
6726,Convey_importance,Convey_importance.Degree,cty_peripheral
6727,Convey_importance,Convey_importance.Place,cty_peripheral
6728,Convey_importance,Convey_importance.Circumstances,cty_extra-thematic
6729,Convey_importance,Convey_importance.Frequency,cty_extra-thematic
6730,Convey_importance,Convey_importance.Period_of_iterations,cty_extra-thematic
6731,Convey_importance,Convey_importance.Event_description,cty_extra-thematic
6732,Convey_importance,Convey_importance.Particular_iteration,cty_extra-thematic
10147,Convoy,Convoy.Vehicles,cty_core
10148,Convoy,Convoy.Convoy,cty_core
10149,Convoy,Convoy.Aggregate_property,cty_extra-thematic
10150,Convoy,Convoy.Name,cty_extra-thematic
10151,Convoy,Convoy.Domain,cty_extra-thematic
10152,Convoy,Convoy.Possessor,cty_peripheral
10153,Convoy,Convoy.Cargo,cty_core
10154,Convoy,Convoy.Source,cty_peripheral
10155,Convoy,Convoy.Path,cty_peripheral
10156,Convoy,Convoy.Goal,cty_peripheral
10157,Convoy,Convoy.Direction,cty_peripheral
10158,Convoy,Convoy.Support,cty_core
10159,Convoy,Convoy.Place,cty_peripheral
2549,Cooking_creation,Cooking_creation.Cook,cty_core
2550,Cooking_creation,Cooking_creation.Produced_food,cty_core
2551,Cooking_creation,Cooking_creation.Heating_instrument,cty_peripheral
2552,Cooking_creation,Cooking_creation.Container,cty_peripheral
2553,Cooking_creation,Cooking_creation.Place,cty_peripheral
2554,Cooking_creation,Cooking_creation.Means,cty_peripheral
2555,Cooking_creation,Cooking_creation.Purpose,cty_extra-thematic
2556,Cooking_creation,Cooking_creation.Recipient,cty_extra-thematic
2557,Cooking_creation,Cooking_creation.Time,cty_peripheral
2558,Cooking_creation,Cooking_creation.Degree,cty_peripheral
2559,Cooking_creation,Cooking_creation.Manner,cty_peripheral
2560,Cooking_creation,Cooking_creation.Ingredients,cty_peripheral
13217,Cooking_creation,Cooking_creation.Duration,cty_peripheral
